Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions totals","626","Timor-Leste","7273","Emissions (CO2)","6993","Fires in organic soils","2018","2018","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","626","Timor-Leste","7225","Emissions (CH4)","6993","Fires in organic soils","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","626","Timor-Leste","7273","Emissions (CO2)","6993","Fires in organic soils","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","626","Timor-Leste","7225","Emissions (CH4)","6993","Fires in organic soils","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","626","Timor-Leste","7273","Emissions (CO2)","6993","Fires in organic soils","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","626","Timor-Leste","7225","Emissions (CH4)","6821","Energy","2015","2015","3050","FAO TIER 1","kt","59.5931","E","Estimated value",""
"GT","Emissions totals","626","Timor-Leste","7230","Emissions (N2O)","6821","Energy","2015","2015","3050","FAO TIER 1","kt","0.0209","E","Estimated value",""
"GT","Emissions totals","626","Timor-Leste","7273","Emissions (CO2)","6821","Energy","2015","2015","3050","FAO TIER 1","kt","598.5989","E","Estimated value",""
"GT","Emissions totals","626","Timor-Leste","7225","Emissions (CH4)","6821","Energy","2016","2016","3050","FAO TIER 1","kt","47.6995","E","Estimated value",""
"GT","Emissions totals","626","Timor-Leste","7230","Emissions (N2O)","6821","Energy","2016","2016","3050","FAO TIER 1","kt","0.0197","E","Estimated value",""
"GT","Emissions totals","626","Timor-Leste","7273","Emissions (CO2)","6821","Energy","2016","2016","3050","FAO TIER 1","kt","651.9397","E","Estimated value",""
"GT","Emissions totals","626","Timor-Leste","7225","Emissions (CH4)","6821","Energy","2017","2017","3050","FAO TIER 1","kt","41.2183","E","Estimated value",""
"GT","Emissions totals","626","Timor-Leste","7230","Emissions (N2O)","6821","Energy","2017","2017","3050","FAO TIER 1","kt","0.0203","E","Estimated value",""
"GT","Emissions totals","626","Timor-Leste","7273","Emissions (CO2)","6821","Energy","2017","2017","3050","FAO TIER 1","kt","697.7379","E","Estimated value",""
"GT","Emissions totals","626","Timor-Leste","7225","Emissions (CH4)","6821","Energy","2018","2018","3050","FAO TIER 1","kt","41.5183","E","Estimated value",""
"GT","Emissions totals","626","Timor-Leste","7230","Emissions (N2O)","6821","Energy","2018","2018","3050","FAO TIER 1","kt","0.0193","E","Estimated value",""
"GT","Emissions totals","626","Timor-Leste","7273","Emissions (CO2)","6821","Energy","2018","2018","3050","FAO TIER 1","kt","623.5589","E","Estimated value",""
"GT","Emissions totals","626","Timor-Leste","7225","Emissions (CH4)","6821","Energy","2019","2019","3050","FAO TIER 1","kt","35.0576","E","Estimated value",""
"GT","Emissions totals","626","Timor-Leste","7230","Emissions (N2O)","6821","Energy","2019","2019","3050","FAO TIER 1","kt","0.0198","E","Estimated value",""
"GT","Emissions totals","626","Timor-Leste","7273","Emissions (CO2)","6821","Energy","2019","2019","3050","FAO TIER 1","kt","681.3075","E","Estimated value",""
"GT","Emissions totals","626","Timor-Leste","7225","Emissions (CH4)","6821","Energy","2020","2020","3050","FAO TIER 1","kt","28.6361","E","Estimated value",""
"GT","Emissions totals","626","Timor-Leste","7230","Emissions (N2O)","6821","Energy","2020","2020","3050","FAO TIER 1","kt","0.016","E","Estimated value",""
"GT","Emissions totals","626","Timor-Leste","7273","Emissions (CO2)","6821","Energy","2020","2020","3050","FAO TIER 1","kt","654.1152","E","Estimated value",""
"GT","Emissions totals","768","Togo","7230","Emissions (N2O)","5064","Crop Residues","2015","2015","3050","FAO TIER 1","kt","0.3996","E","Estimated value",""
"GT","Emissions totals","768","Togo","7230","Emissions (N2O)","5064","Crop Residues","2016","2016","3050","FAO TIER 1","kt","0.4197","E","Estimated value",""
"GT","Emissions totals","768","Togo","7230","Emissions (N2O)","5064","Crop Residues","2017","2017","3050","FAO TIER 1","kt","0.4394","E","Estimated value",""
"GT","Emissions totals","768","Togo","7230","Emissions (N2O)","5064","Crop Residues","2018","2018","3050","FAO TIER 1","kt","0.4638","E","Estimated value",""
"GT","Emissions totals","768","Togo","7230","Emissions (N2O)","5064","Crop Residues","2019","2019","3050","FAO TIER 1","kt","0.4857","E","Estimated value",""
"GT","Emissions totals","768","Togo","7230","Emissions (N2O)","5064","Crop Residues","2020","2020","3050","FAO TIER 1","kt","0.4922","E","Estimated value",""
"GT","Emissions totals","768","Togo","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2015","2015","3050","FAO TIER 1","kt","0.0203","E","Estimated value",""
"GT","Emissions totals","768","Togo","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2016","2016","3050","FAO TIER 1","kt","0.257","E","Estimated value",""
"GT","Emissions totals","768","Togo","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2017","2017","3050","FAO TIER 1","kt","0.0889","E","Estimated value",""
"GT","Emissions totals","768","Togo","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2018","2018","3050","FAO TIER 1","kt","0.4311","E","Estimated value",""
"GT","Emissions totals","768","Togo","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2019","2019","3050","FAO TIER 1","kt","0.0729","E","Estimated value",""
"GT","Emissions totals","768","Togo","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2020","2020","3050","FAO TIER 1","kt","0.0729","E","Estimated value",""
"GT","Emissions totals","768","Togo","7225","Emissions (CH4)","6993","Fires in organic soils","2015","2015","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","768","Togo","7273","Emissions (CO2)","6993","Fires in organic soils","2015","2015","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","768","Togo","7225","Emissions (CH4)","6993","Fires in organic soils","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","768","Togo","7273","Emissions (CO2)","6993","Fires in organic soils","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","768","Togo","7225","Emissions (CH4)","6993","Fires in organic soils","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","768","Togo","7273","Emissions (CO2)","6993","Fires in organic soils","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","768","Togo","7225","Emissions (CH4)","6993","Fires in organic soils","2018","2018","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","768","Togo","7273","Emissions (CO2)","6993","Fires in organic soils","2018","2018","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","768","Togo","7225","Emissions (CH4)","6993","Fires in organic soils","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","768","Togo","7273","Emissions (CO2)","6993","Fires in organic soils","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","768","Togo","7225","Emissions (CH4)","6993","Fires in organic soils","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","768","Togo","7273","Emissions (CO2)","6993","Fires in organic soils","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","768","Togo","7225","Emissions (CH4)","6821","Energy","2015","2015","3050","FAO TIER 1","kt","81.7539","E","Estimated value",""
"GT","Emissions totals","768","Togo","7230","Emissions (N2O)","6821","Energy","2015","2015","3050","FAO TIER 1","kt","0.2997","E","Estimated value",""
"GT","Emissions totals","768","Togo","7273","Emissions (CO2)","6821","Energy","2015","2015","3050","FAO TIER 1","kt","1052.3429","E","Estimated value",""
"GT","Emissions totals","768","Togo","7225","Emissions (CH4)","6821","Energy","2016","2016","3050","FAO TIER 1","kt","83.7834","E","Estimated value",""
"GT","Emissions totals","768","Togo","7230","Emissions (N2O)","6821","Energy","2016","2016","3050","FAO TIER 1","kt","0.3106","E","Estimated value",""
"GT","Emissions totals","768","Togo","7273","Emissions (CO2)","6821","Energy","2016","2016","3050","FAO TIER 1","kt","1496.0136","E","Estimated value",""
"GT","Emissions totals","768","Togo","7225","Emissions (CH4)","6821","Energy","2017","2017","3050","FAO TIER 1","kt","84.643","E","Estimated value",""
"GT","Emissions totals","768","Togo","7230","Emissions (N2O)","6821","Energy","2017","2017","3050","FAO TIER 1","kt","0.3113","E","Estimated value",""
"GT","Emissions totals","768","Togo","7273","Emissions (CO2)","6821","Energy","2017","2017","3050","FAO TIER 1","kt","1228.3445","E","Estimated value",""
"GT","Emissions totals","768","Togo","7225","Emissions (CH4)","6821","Energy","2018","2018","3050","FAO TIER 1","kt","89.7112","E","Estimated value",""
"GT","Emissions totals","768","Togo","7230","Emissions (N2O)","6821","Energy","2018","2018","3050","FAO TIER 1","kt","0.3326","E","Estimated value",""
"GT","Emissions totals","768","Togo","7273","Emissions (CO2)","6821","Energy","2018","2018","3050","FAO TIER 1","kt","1419.0129","E","Estimated value",""
"GT","Emissions totals","768","Togo","7225","Emissions (CH4)","6821","Energy","2019","2019","3050","FAO TIER 1","kt","92.9236","E","Estimated value",""
"GT","Emissions totals","768","Togo","7230","Emissions (N2O)","6821","Energy","2019","2019","3050","FAO TIER 1","kt","0.3462","E","Estimated value",""
"GT","Emissions totals","768","Togo","7273","Emissions (CO2)","6821","Energy","2019","2019","3050","FAO TIER 1","kt","1496.0136","E","Estimated value",""
"GT","Emissions totals","768","Togo","7225","Emissions (CH4)","6821","Energy","2020","2020","3050","FAO TIER 1","kt","98.9334","E","Estimated value",""
"GT","Emissions totals","768","Togo","7230","Emissions (N2O)","6821","Energy","2020","2020","3050","FAO TIER 1","kt","0.3664","E","Estimated value",""
"GT","Emissions totals","768","Togo","7273","Emissions (CO2)","6821","Energy","2020","2020","3050","FAO TIER 1","kt","1518.0138","E","Estimated value",""
"GT","Emissions totals","772","Tokelau","7225","Emissions (CH4)","6993","Fires in organic soils","2015","2015","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","772","Tokelau","7273","Emissions (CO2)","6993","Fires in organic soils","2015","2015","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","772","Tokelau","7225","Emissions (CH4)","6993","Fires in organic soils","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","772","Tokelau","7273","Emissions (CO2)","6993","Fires in organic soils","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","772","Tokelau","7225","Emissions (CH4)","6993","Fires in organic soils","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","772","Tokelau","7273","Emissions (CO2)","6993","Fires in organic soils","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","772","Tokelau","7225","Emissions (CH4)","6993","Fires in organic soils","2018","2018","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","772","Tokelau","7273","Emissions (CO2)","6993","Fires in organic soils","2018","2018","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","772","Tokelau","7225","Emissions (CH4)","6993","Fires in organic soils","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","772","Tokelau","7273","Emissions (CO2)","6993","Fires in organic soils","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","772","Tokelau","7225","Emissions (CH4)","6993","Fires in organic soils","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","772","Tokelau","7273","Emissions (CO2)","6993","Fires in organic soils","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","776","Tonga","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2015","2015","3050","FAO TIER 1","kt","0.0012","E","Estimated value",""
"GT","Emissions totals","776","Tonga","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2016","2016","3050","FAO TIER 1","kt","0.0019","E","Estimated value",""
"GT","Emissions totals","776","Tonga","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2017","2017","3050","FAO TIER 1","kt","0.0024","E","Estimated value",""
"GT","Emissions totals","776","Tonga","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2018","2018","3050","FAO TIER 1","kt","0.0013","E","Estimated value",""
"GT","Emissions totals","776","Tonga","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2019","2019","3050","FAO TIER 1","kt","0.0018","E","Estimated value",""
"GT","Emissions totals","776","Tonga","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2020","2020","3050","FAO TIER 1","kt","0.0018","E","Estimated value",""
"GT","Emissions totals","776","Tonga","7225","Emissions (CH4)","6993","Fires in organic soils","2015","2015","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","776","Tonga","7273","Emissions (CO2)","6993","Fires in organic soils","2015","2015","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","776","Tonga","7225","Emissions (CH4)","6993","Fires in organic soils","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","776","Tonga","7273","Emissions (CO2)","6993","Fires in organic soils","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","776","Tonga","7225","Emissions (CH4)","6993","Fires in organic soils","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","776","Tonga","7273","Emissions (CO2)","6993","Fires in organic soils","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","776","Tonga","7225","Emissions (CH4)","6993","Fires in organic soils","2018","2018","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","776","Tonga","7273","Emissions (CO2)","6993","Fires in organic soils","2018","2018","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","776","Tonga","7225","Emissions (CH4)","6993","Fires in organic soils","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","776","Tonga","7273","Emissions (CO2)","6993","Fires in organic soils","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","776","Tonga","7225","Emissions (CH4)","6993","Fires in organic soils","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","776","Tonga","7273","Emissions (CO2)","6993","Fires in organic soils","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","776","Tonga","7225","Emissions (CH4)","6821","Energy","2015","2015","3050","FAO TIER 1","kt","0.0343","E","Estimated value",""
"GT","Emissions totals","776","Tonga","7230","Emissions (N2O)","6821","Energy","2015","2015","3050","FAO TIER 1","kt","0.0041","E","Estimated value",""
"GT","Emissions totals","776","Tonga","7273","Emissions (CO2)","6821","Energy","2015","2015","3050","FAO TIER 1","kt","117.3344","E","Estimated value",""
"GT","Emissions totals","776","Tonga","7225","Emissions (CH4)","6821","Energy","2016","2016","3050","FAO TIER 1","kt","0.0344","E","Estimated value",""
"GT","Emissions totals","776","Tonga","7230","Emissions (N2O)","6821","Energy","2016","2016","3050","FAO TIER 1","kt","0.0046","E","Estimated value",""
"GT","Emissions totals","776","Tonga","7273","Emissions (CO2)","6821","Energy","2016","2016","3050","FAO TIER 1","kt","124.6678","E","Estimated value",""
"GT","Emissions totals","776","Tonga","7225","Emissions (CH4)","6821","Energy","2017","2017","3050","FAO TIER 1","kt","0.0363","E","Estimated value",""
"GT","Emissions totals","776","Tonga","7230","Emissions (N2O)","6821","Energy","2017","2017","3050","FAO TIER 1","kt","0.0058","E","Estimated value",""
"GT","Emissions totals","776","Tonga","7273","Emissions (CO2)","6821","Energy","2017","2017","3050","FAO TIER 1","kt","135.6679","E","Estimated value",""
"GT","Emissions totals","776","Tonga","7225","Emissions (CH4)","6821","Energy","2018","2018","3050","FAO TIER 1","kt","0.0342","E","Estimated value",""
"GT","Emissions totals","776","Tonga","7230","Emissions (N2O)","6821","Energy","2018","2018","3050","FAO TIER 1","kt","0.0048","E","Estimated value",""
"GT","Emissions totals","776","Tonga","7273","Emissions (CO2)","6821","Energy","2018","2018","3050","FAO TIER 1","kt","135.6679","E","Estimated value",""
"GT","Emissions totals","776","Tonga","7225","Emissions (CH4)","6821","Energy","2019","2019","3050","FAO TIER 1","kt","0.0365","E","Estimated value",""
"GT","Emissions totals","776","Tonga","7230","Emissions (N2O)","6821","Energy","2019","2019","3050","FAO TIER 1","kt","0.0061","E","Estimated value",""
"GT","Emissions totals","776","Tonga","7273","Emissions (CO2)","6821","Energy","2019","2019","3050","FAO TIER 1","kt","161.3348","E","Estimated value",""
"GT","Emissions totals","776","Tonga","7225","Emissions (CH4)","6821","Energy","2020","2020","3050","FAO TIER 1","kt","0.0342","E","Estimated value",""
"GT","Emissions totals","776","Tonga","7230","Emissions (N2O)","6821","Energy","2020","2020","3050","FAO TIER 1","kt","0.0048","E","Estimated value",""
"GT","Emissions totals","776","Tonga","7273","Emissions (CO2)","6821","Energy","2020","2020","3050","FAO TIER 1","kt","183.335","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7230","Emissions (N2O)","5064","Crop Residues","2015","2015","3050","FAO TIER 1","kt","0.0021","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7230","Emissions (N2O)","5064","Crop Residues","2016","2016","3050","FAO TIER 1","kt","0.0017","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7230","Emissions (N2O)","5064","Crop Residues","2017","2017","3050","FAO TIER 1","kt","0.0015","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7230","Emissions (N2O)","5064","Crop Residues","2018","2018","3050","FAO TIER 1","kt","0.0011","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7230","Emissions (N2O)","5064","Crop Residues","2019","2019","3050","FAO TIER 1","kt","0.0013","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7230","Emissions (N2O)","5064","Crop Residues","2020","2020","3050","FAO TIER 1","kt","0.0014","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2015","2015","3050","FAO TIER 1","kt","0.1353","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2016","2016","3050","FAO TIER 1","kt","0.1353","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2017","2017","3050","FAO TIER 1","kt","0.1333","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2018","2018","3050","FAO TIER 1","kt","0.1353","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2019","2019","3050","FAO TIER 1","kt","0.0283","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2020","2020","3050","FAO TIER 1","kt","0.0273","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7225","Emissions (CH4)","6993","Fires in organic soils","2015","2015","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7273","Emissions (CO2)","6993","Fires in organic soils","2015","2015","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7225","Emissions (CH4)","6993","Fires in organic soils","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7273","Emissions (CO2)","6993","Fires in organic soils","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7225","Emissions (CH4)","6993","Fires in organic soils","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7273","Emissions (CO2)","6993","Fires in organic soils","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7225","Emissions (CH4)","6993","Fires in organic soils","2018","2018","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7273","Emissions (CO2)","6993","Fires in organic soils","2018","2018","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7225","Emissions (CH4)","6993","Fires in organic soils","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7273","Emissions (CO2)","6993","Fires in organic soils","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7225","Emissions (CH4)","6993","Fires in organic soils","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7273","Emissions (CO2)","6993","Fires in organic soils","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7230","Emissions (N2O)","6504","Fertilizers Manufacturing","2015","2015","3050","FAO TIER 1","kt","2.1813","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7273","Emissions (CO2)","6504","Fertilizers Manufacturing","2015","2015","3050","FAO TIER 1","kt","12335.1367","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7230","Emissions (N2O)","6504","Fertilizers Manufacturing","2016","2016","3050","FAO TIER 1","kt","1.988","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7273","Emissions (CO2)","6504","Fertilizers Manufacturing","2016","2016","3050","FAO TIER 1","kt","12582.6127","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7230","Emissions (N2O)","6504","Fertilizers Manufacturing","2017","2017","3050","FAO TIER 1","kt","2.0735","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7273","Emissions (CO2)","6504","Fertilizers Manufacturing","2017","2017","3050","FAO TIER 1","kt","13029.4498","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7230","Emissions (N2O)","6504","Fertilizers Manufacturing","2018","2018","3050","FAO TIER 1","kt","1.9606","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7273","Emissions (CO2)","6504","Fertilizers Manufacturing","2018","2018","3050","FAO TIER 1","kt","12337.5083","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7230","Emissions (N2O)","6504","Fertilizers Manufacturing","2019","2019","3050","FAO TIER 1","kt","2.1675","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7273","Emissions (CO2)","6504","Fertilizers Manufacturing","2019","2019","3050","FAO TIER 1","kt","13552.7455","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7230","Emissions (N2O)","6504","Fertilizers Manufacturing","2020","2020","3050","FAO TIER 1","kt","2.581","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7273","Emissions (CO2)","6504","Fertilizers Manufacturing","2020","2020","3050","FAO TIER 1","kt","16542.0925","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7225","Emissions (CH4)","6821","Energy","2015","2015","3050","FAO TIER 1","kt","491.554","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7230","Emissions (N2O)","6821","Energy","2015","2015","3050","FAO TIER 1","kt","0.1811","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7273","Emissions (CO2)","6821","Energy","2015","2015","3050","FAO TIER 1","kt","45408.452","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7225","Emissions (CH4)","6821","Energy","2016","2016","3050","FAO TIER 1","kt","429.1273","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7230","Emissions (N2O)","6821","Energy","2016","2016","3050","FAO TIER 1","kt","0.1737","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7273","Emissions (CO2)","6821","Energy","2016","2016","3050","FAO TIER 1","kt","39759.672","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7225","Emissions (CH4)","6821","Energy","2017","2017","3050","FAO TIER 1","kt","430.5053","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7230","Emissions (N2O)","6821","Energy","2017","2017","3050","FAO TIER 1","kt","0.176","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7273","Emissions (CO2)","6821","Energy","2017","2017","3050","FAO TIER 1","kt","40190.156","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7225","Emissions (CH4)","6821","Energy","2018","2018","3050","FAO TIER 1","kt","460.6349","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7230","Emissions (N2O)","6821","Energy","2018","2018","3050","FAO TIER 1","kt","0.1416","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7273","Emissions (CO2)","6821","Energy","2018","2018","3050","FAO TIER 1","kt","40186.477","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7225","Emissions (CH4)","6821","Energy","2019","2019","3050","FAO TIER 1","kt","465.6708","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7230","Emissions (N2O)","6821","Energy","2019","2019","3050","FAO TIER 1","kt","0.1487","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7273","Emissions (CO2)","6821","Energy","2019","2019","3050","FAO TIER 1","kt","41046.502","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7225","Emissions (CH4)","6821","Energy","2020","2020","3050","FAO TIER 1","kt","392.1317","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7230","Emissions (N2O)","6821","Energy","2020","2020","3050","FAO TIER 1","kt","0.1297","E","Estimated value",""
"GT","Emissions totals","780","Trinidad and Tobago","7273","Emissions (CO2)","6821","Energy","2020","2020","3050","FAO TIER 1","kt","34832.621","E","Estimated value",""
"GT","Emissions totals","788","Tunisia","7230","Emissions (N2O)","5064","Crop Residues","2015","2015","3050","FAO TIER 1","kt","0.4018","E","Estimated value",""
"GT","Emissions totals","788","Tunisia","7230","Emissions (N2O)","5064","Crop Residues","2016","2016","3050","FAO TIER 1","kt","0.3664","E","Estimated value",""
"GT","Emissions totals","788","Tunisia","7230","Emissions (N2O)","5064","Crop Residues","2017","2017","3050","FAO TIER 1","kt","0.4744","E","Estimated value",""
"GT","Emissions totals","788","Tunisia","7230","Emissions (N2O)","5064","Crop Residues","2018","2018","3050","FAO TIER 1","kt","0.4306","E","Estimated value",""
"GT","Emissions totals","788","Tunisia","7230","Emissions (N2O)","5064","Crop Residues","2019","2019","3050","FAO TIER 1","kt","0.6428","E","Estimated value",""
"GT","Emissions totals","788","Tunisia","7230","Emissions (N2O)","5064","Crop Residues","2020","2020","3050","FAO TIER 1","kt","0.4535","E","Estimated value",""
"GT","Emissions totals","788","Tunisia","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2015","2015","3050","FAO TIER 1","kt","1.5429","E","Estimated value",""
"GT","Emissions totals","788","Tunisia","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2016","2016","3050","FAO TIER 1","kt","2.0551","E","Estimated value",""
"GT","Emissions totals","788","Tunisia","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2017","2017","3050","FAO TIER 1","kt","1.5928","E","Estimated value",""
"GT","Emissions totals","788","Tunisia","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2018","2018","3050","FAO TIER 1","kt","1.7886","E","Estimated value",""
